Name	mz	rtime	Cel_pure_1-B,1_01_21144	Cel_pure_1-B,1_01_21149	Cel_pure_1-B,1_01_21154	Cel_pure_1-B,1_01_21159	Cel_pure_1-B,1_01_21164
Cluster_03554	304.2121125	19.38599348	1061.409546	1307.362793	1379.008179	1394.618408	1237.722168
Cluster_03556	304.2475119	31.88598507	1101.764282	1612.611816	1448.601685	1708.682251	1818.803345
Cluster_03557	304.2563518	32.86209144	1861.792236	1884.71936	2073.583496	1885.829346	1874.115967
Cluster_03558	304.2631935	23.37513503	3033.805664	3515.346924	3297.638672	3526.296875	3726.60083
Cluster_03559	304.2613921	34.7742419	6124.208496	7242.820313	8069.193359	6857.745605	6724.713867
Cluster_03561	304.2631491	25.35863476	1167.720337	1311.236328	1422.835083	1436.374878	1216.88269
Cluster_03562	304.2821053	29.50449399	4878.756836	4648.26123	3259.984863	2290.38916	2016.193848
Cluster_03563	304.2925557	36.42128973	1206.272217	1165.24353	1147.664063	1312.120117	1679.884155
Cluster_03564	305.0215675	5.040833922	1408.294922	1613.7771	1671.300537	2098.384766	2445.270996
Cluster_03566	305.112805	2.459896578	1614.606445	1485.400635	1644.050781	1674.407349	1893.189331
Cluster_03567	305.2477926	34.77776143	41268.71484	47477.75781	41310.67969	47682.24609	46802.15625
Cluster_03568	305.2452432	37.45553999	41627.49219	16987.16602	12816.19922	17477.42383	14266.62793
Cluster_03570	305.247848	34.2348441	97518.96094	115561.8906	102725.3438	115628.4219	113630.0078
Cluster_03571	305.2683909	30.02296121	1225.154419	997.8414307	937.8157349	1001.305298	977.9036865
Cluster_03572	305.2835404	32.26503267	2635.524658	3056.697998	2811.23584	2638.821289	2961.075928
Cluster_03574	305.972686	30.92287385	2328.386719	2667.236328	2628.971924	3539.211914	3303.468506
Cluster_03575	306.1158678	6.89897567	5301.617676	4658.57959	3685.284912	3581.826172	3221.596924
Cluster_03576	306.1447556	7.917999859	7962.752441	8141.700195	7721.74707	8206.720703	8635.908203
Cluster_03578	306.2405034	27.88649679	29552.47656	31521.82227	29781.87891	29384.98047	30869.99609
Cluster_03581	306.27877	24.78417284	2183.391846	2338.730469	2294.039063	2497.348877	2595.250732
Cluster_03582	306.2788134	27.21864074	902.4725342	1071.859009	1164.413208	1182.134644	1265.999146
Cluster_03588	307.1876489	22.09371072	1036.332153	1238.970581	1034.876221	1151.841309	1198.353516
Cluster_03594	307.2262985	25.41746637	1473.462036	1330.451172	1342.919434	1388.986328	1419.327759
Cluster_03595	307.24768	22.51422867	725.0742798	770.5506592	742.2606812	726.293396	781.487854
Cluster_03596	307.2633432	36.13699675	50298.82031	45778.53516	41886.07813	49885.93359	52398.41406
Cluster_03600	308.090718	1.563870533	103455.0078	99303.53125	92424.10938	94388.0625	94876.91406
Cluster_03601	308.0907975	10.98683777	6125.503906	4756.754395	3894.642822	2932.950928	2676.12207
Cluster_03606	308.1603067	5.884045908	713.2850952	781.2148438	798.4008179	656.355957	948.800415
Cluster_03607	308.1703994	8.009095721	7722.489746	7416.868652	7933.493652	7777.840332	7269.766113
Cluster_03609	308.1990155	1.579936315	526.6646118	527.1537476	605.2071533	504.1105957	632.2713623
Cluster_03610	308.2177735	1.261192413	862.9977417	878.3338013	688.6777344	769.6442871	701.7416382
Cluster_03612	308.2581985	27.33874985	1609.94751	1891.974731	1828.277466	2054.154785	1831.104248
Cluster_03614	309.0492332	1.699944011	1208.579956	1410.835083	1490.849121	1252.883057	1488.40625
Cluster_03616	309.1093979	5.90397279	963.9927368	1193.606079	1476.231812	1332.361572	1450.026001
Cluster_03617	309.1291381	1.469101449	1432.475098	1510.283569	1436.348022	1467.040894	1605.902588
Cluster_03618	309.1330789	18.5511559	728.006897	741.3985596	699.911499	675.1554565	794.8164063
Cluster_03624	309.2398722	32.86365868	4505.714355	8586.364258	4438.165039	4589.691895	3699.12915
Cluster_03625	309.2421109	26.25073515	4173.97998	4378.113281	4587.386719	4377.21875	4227.577637
Cluster_03626	309.242007	35.21549174	716.4378662	746.677002	664.9108276	680.5366821	701.480896
Cluster_03628	309.2785068	28.32025339	1919.905396	1895.570923	2019.567017	1982.547485	2137.137207
Cluster_03630	310.0871032	1.566614838	4023.095703	3643.169922	3512.721924	3624.669922	3525.348877
Cluster_03634	310.1761744	2.185328929	3240.609131	3115.318604	3099.163086	3129.024902	3330.753906
Cluster_03636	310.2373581	38.60453658	2680.842041	1345.181274	1357.762817	1388.344849	1351.321899
Cluster_03637	310.2747131	37.9833902	4033.664551	3510.548584	3213.414063	3632.610352	3449.101563
Cluster_03638	310.3106098	37.92441931	3624.386963	2880.195557	2495.398926	2688.333008	2339.175781
Cluster_03640	311.1237746	2.982720591	1537.95166	1692.277832	1537.44873	1618.32605	2165.908691
Cluster_03645	311.206033	10.40103604	908.8955688	966.704834	790.1637573	996.4992676	1006.698792
Cluster_03646	311.2061341	10.98372253	2006.251831	1861.673218	1971.316895	1827.847778	1999.972046
Cluster_03648	311.2214214	35.2151259	1321.367188	1349.703735	1332.578613	1529.291748	1449.336792
Cluster_03650	311.221573	26.45583717	723.2093506	707.0098267	725.6508179	911.2955322	734.2017822
Cluster_03651	311.2216664	37.45416088	960.2310791	841.7528076	821.1217651	1059.57312	926.9707642
Cluster_03653	311.2579068	25.20316515	2756.202637	2983.090332	2986.977783	2633.098145	2754.033203
Cluster_03654	311.2575909	30.6192086	518.1703491	559.4252319	620.0965576	774.1797485	586.4943848
Cluster_03655	311.2577472	32.10917778	637.2022095	790.9296265	777.9606934	934.010498	844.9520874
Cluster_03657	311.2579883	45.25847477	1001.755554	884.0939941	1003.636108	1159.150391	1223.842773
Cluster_03658	311.2946975	33.38238137	89197.20313	101366.6094	92220.65625	102635.2422	104439.4141
Cluster_03659	312.1075121	10.08168653	1818.21582	1770.232544	1900.925415	2019.501343	1937.519287
Cluster_03660	312.1140631	1.593266378	701.5274658	945.208252	824.6257324	816.1640625	741.4781494
Cluster_03664	312.1915732	3.800760393	1549.33374	1621.105591	1646.55957	1869.497437	1701.552612
Cluster_03665	312.1915445	4.723466586	1279.44812	1028.215088	875.734375	1257.699097	1339.466553
Cluster_03666	312.2532479	26.73823209	6276.004395	6633.05957	6706.664063	7173.5625	7042.269043
Cluster_03667	312.2529377	26.00588837	1294.309082	1404.016724	1118.733643	1158.511841	1309.290894
Cluster_03668	312.289758	31.70839188	17443.37109	20063.83398	18527.36719	19737.05469	20316.98242
Cluster_03669	312.2896187	39.63786956	5581.375488	6116.413086	6278.297852	5904.832031	6581.834961
Cluster_03670	312.3260023	41.14232862	6885.507813	6746.06543	5864.211426	6943.39209	6581.864258
Cluster_03673	313.1255436	8.010086049	5845.808594	6040.341309	5773.121094	5520.907715	5093.818848
Cluster_03675	313.1433711	29.06042732	3923.250977	3897.466309	4118.37793	4654.75	4420.422363
Cluster_03677	313.1755299	1.739989054	2081.206055	2041.093506	2098.185303	2259.544922	2616.938232
Cluster_03679	313.2006236	22.10537044	552.1569214	766.3751221	714.9905396	723.7867432	595.5516968
Cluster_03682	313.2159726	32.86412662	3844.23584	4545.182129	3770.045898	4337.798828	4271.024414
Cluster_03683	313.2376528	23.60627135	21113.21094	22428.32031	23422.54297	24511.875	26423.99023
Cluster_03684	313.2373084	22.07813897	1118.74646	1235.197632	1388.664063	1163.328735	1112.107056
Cluster_03690	314.2073868	5.649811732	702.0216064	982.7426147	1030.268311	1176.09436	1147.302612
Cluster_03691	314.2074875	7.135996661	12122.77051	12081.60645	12399.1377	12545.08008	13146.9668
Cluster_03694	314.2691919	25.61188369	50716.67188	54247.9375	54904.64063	58493.50781	61760.58594
Cluster_03695	314.2689003	26.87634861	4517.178711	4625.085938	4324.862793	5056.34668	4818.966309
Cluster_03696	314.2767778	29.3758526	2192.196289	2215.388672	2400.169678	2098.406006	2295.014893
Cluster_03697	314.3052078	33.94233191	4241.624512	5002.948242	4526.73291	4965.411621	5124.270508
Cluster_03698	314.3050684	23.52530957	1741.326172	1251.192627	1292.793945	1463.590454	1711.236084
Cluster_03701	315.0927028	25.490095	622.8811646	749.175415	828.0043945	966.1749268	1141.849121
Cluster_03704	315.1802663	12.84474525	1207.359985	939.2605591	1010.580261	992.3458862	1070.999756
Cluster_03705	315.1955056	26.58915114	6086.806641	6459.296875	5978.401855	6113.225098	6654.55127
Cluster_03707	315.1926152	38.60370492	3909.832275	1402.621582	1088.081665	1244.066162	1015.725891
Cluster_03709	315.2164207	20.47184229	1609.539063	1871.591431	2081.068848	2246.844727	2085.607422
Cluster_03711	315.2069269	26.58841669	562.911499	668.3927002	759.0204468	632.4085693	669.7637939
Cluster_03714	315.2533398	35.29501013	142638.7031	127634.0703	110287.0234	117986.3281	109615.2031
Cluster_03719	315.2604407	24.48160565	1214.571533	1251.297119	1369.981567	1102.410522	1097.723022
Cluster_03722	316.1290033	11.19783373	5141.915039	5469.387207	5292.748047	5264.091797	5506.810547
Cluster_03723	316.1498017	3.163797327	773.1450806	742.7784424	776.3841553	857.7086182	859.4257813
Cluster_03724	316.1573305	13.72047669	793.8427124	831.4122925	959.9975586	816.0065918	866.9498901
Cluster_03726	316.1753195	16.34432136	1120.621826	1221.371338	1310.819336	1096.424194	1288.318481
Cluster_03727	316.1752466	19.97621563	1338.07605	1376.744019	1533.852295	1483.602295	1582.608154
Cluster_03729	316.1865446	7.306920859	1325.668335	1257.839111	1336.963501	1164.552734	1195.901489
Cluster_03730	316.1865489	8.559397805	1326.171509	1588.600098	1493.424072	1503.152832	1628.901001
Cluster_03732	316.2109013	17.11254815	728.642334	742.961731	809.6582031	613.4346313	656.7745972
Cluster_03733	316.2033507	26.60705	709.8533325	789.0010986	822.7590942	863.5793457	661.5021362
Cluster_03734	316.2232203	7.318314853	26250.66211	27482.94336	24804.5293	25959.42383	27467.58789
Cluster_03735	316.2231658	8.121637216	14954.65625	13573.53711	13096.28906	13126.26172	13756.64453
Cluster_03737	316.2480384	24.1347519	2516.130127	2590.100342	2593.825928	3022.726807	2905.162598
Cluster_03738	316.2844334	28.10525949	2686.833496	2707.543457	2438.213623	2474.700684	2302.599854
Cluster_03739	316.3208401	24.91614533	2557.137939	2855.429932	2981.581055	2870.547119	2968.726563
Cluster_03740	317.058988	1.360732351	841.7410889	855.3567505	800.1860352	795.0533447	771.22052
Cluster_03741	317.0995885	4.836586201	12829.35742	13021.03809	12327.27734	11893.9209	10717.5957
Cluster_03742	317.1454024	1.578805215	4057.033447	4000.195801	4209.57959	4045.520264	4215.378906
Cluster_03746	317.1817401	4.265489087	2051.655273	2363.650635	1937.5354	2185.383789	2357.773682
Cluster_03748	317.2089556	25.95707866	1820.986816	1887.908691	1774.686035	1651.489502	1817.016113
Cluster_03749	317.2084841	35.21147335	922.0422974	1065.94873	828.2797852	996.107666	985.5582886
Cluster_03750	317.2179375	1.503341875	3455.82251	3491.137695	3079.726563	3064.063965	2971.335938
Cluster_03751	317.2475802	37.31002316	17601.50195	16557.81055	14867.30176	17487.30078	17744.02148
Cluster_03753	317.2685628	32.74166907	1361.39209	1898.005493	1729.894043	1742.873901	1800.256714
Cluster_03754	317.3052929	38.2563224	11011.63965	9506.091797	10339.01367	10591.61133	11234.47656
Cluster_03762	317.3170544	38.23349027	549.7574463	668.4257813	672.022644	732.0557861	517.2733154
Cluster_03764	318.1656916	4.742473126	1117.893555	895.2785034	926.8487549	829.078186	962.3994751
Cluster_03765	318.1647635	1.624877656	838.6998901	826.7946167	859.7169189	904.243042	814.5419922
Cluster_03766	318.1658004	2.407813344	2996.787109	3161.998535	3446.656982	3078.040527	3275.285156
Cluster_03767	318.1655343	3.946237565	807.5130005	812.8893433	810.5066528	949.1467285	1025.728882
Cluster_03768	318.1811806	10.45953716	10543.61719	11391.34277	10733.7041	10802.20605	11589.45117
Cluster_03769	318.1912383	20.1576004	14592.57617	16490.41016	16800.02734	16746.08789	18388.28711
Cluster_03772	318.2024138	2.59528572	5935.977539	6025.320313	6656.640137	7274.973145	7544.976563
Cluster_03773	318.2020917	4.829821903	3352.584229	3210.510254	3094.308838	3294.243408	3411.096436
Cluster_03774	318.2019966	3.094833182	2651.986328	2874.888184	2685.707275	2729.567139	3263.333496
Cluster_03775	318.2020382	6.771463932	2700.938965	2517.877686	2412.961182	2650.007324	2464.789795
Cluster_03776	318.2019505	8.330587401	2012.36438	2045.520264	1996.156494	1804.728271	1984.55896
Cluster_03778	318.2427709	26.57911627	5880.000977	6284.611328	6815.336914	7084.461914	7278.015625
Cluster_03779	318.2790046	19.78793213	5131.263184	4715.262695	4632.464355	4752.270508	4942.121094
Cluster_03787	319.1399206	7.571922466	6406.898926	6903.516602	6506.654297	6820.821777	6981.258301
Cluster_03790	319.2243933	26.88394005	3635.561279	3455.299805	2820.283203	3128.916748	3020.978271
Cluster_03792	319.2241278	37.4557758	2298.231445	1190.532104	1022.112427	1331.97998	1134.828247
Cluster_03793	319.2267538	22.69854025	3607.9375	3618.19873	3617.395264	4062.817871	4016.262207
Cluster_03796	319.2631173	38.59491073	5857.083984	4516.890137	4895.316895	5613.102051	5642.550781
Cluster_03797	319.2840178	32.15618398	2021.780518	2547.856445	2539.258301	2442.20874	2634.854492
Cluster_03802	320.108142	1.484281689	659.8781128	611.5331421	594.8568726	623.479126	728.9639893
Cluster_03803	320.1313839	1.498898566	626.5007324	539.7893066	623.446228	658.6815796	628.7363892
Cluster_03806	320.1612577	9.107688092	2262.003906	2294.980469	1947.546509	2411.658447	2373.602051
Cluster_03808	320.1634333	3.862238511	647.7944946	665.7165527	545.2958374	660.3425903	674.9623413
Cluster_03809	320.206976	13.59331192	29932.43359	31532.12695	31860.68945	30287.39648	32263.05078
Cluster_03810	320.2063875	14.79455298	2232.969971	2081	2375.674316	2538.217773	2199.524902
Cluster_03814	320.2561966	29.50588595	18634.53711	20606.86523	20687.97852	20228.50781	21257.18945
Cluster_03816	320.2583665	27.08510325	4673.754883	5166.386719	4771.449707	5193.757813	5551.457031
Cluster_03817	320.257846	28.5647699	1790.484863	1980.901733	1917.615234	2003.940552	2021.485962
Cluster_03818	320.2586678	32.86349061	216599.0313	247101.6563	223035	256755.8906	254992.5781
Cluster_03819	320.2769085	25.60457718	2008.627563	1661.387207	1270.553223	932.022522	851.7019653
Cluster_03821	320.2943842	32.86336488	2619.403809	2757.478027	2885.259277	2871.47998	2987.989258
Cluster_03823	321.0660878	5.052454233	1110.209473	1101.563232	782.5479126	718.914917	646.871582
Cluster_03825	321.2423553	35.25424902	4000.442383	5648.634766	7243.451172	13441.4375	18496.12891
Cluster_03826	321.2420265	26.84819089	1155.706787	901.3154297	870.6988525	1114.034424	937.3493652
Cluster_03828	321.2401259	28.07848265	10184.50293	9632.563477	7695.040527	7172.023926	7552.632324
Cluster_03829	321.2404527	32.79509092	1365.900879	2282.953857	1758.546143	1977.47876	1695.793823
Cluster_03830	321.2427503	25.99316144	903.3634033	911.0166626	941.4844971	760.1026001	1037.043701
Cluster_03831	321.2396755	37.45782858	1724.039185	749.7218018	662.1801147	678.7747192	642.2957764
Cluster_03834	321.2412287	34.31907928	683.5582886	1191.25061	1093.43457	1399.46521	1861.449585
Cluster_03835	321.3150214	40.60795873	1221.243896	1294.625977	1172.460449	1276.97522	1294.489868
Cluster_03836	322.0899929	6.902001173	44716.99609	43244.24609	39995.42188	39223.47656	39152.10156
Cluster_03837	322.0893016	8.951728482	2251.714111	2014.399536	1770.860474	1802.570068	1658.834351
Cluster_03841	322.1859979	17.68123614	3318.073242	3258.063721	3575.094238	3753.466797	3769.658447
Cluster_03843	322.2737663	35.2166815	2519.810303	2336.152588	2205.26001	2732.853027	2691.48291
Cluster_03844	322.2743239	34.78036539	26750.17969	31387.75977	27497.98438	33235.86328	33185.62109
Cluster_03847	322.2738986	28.63577592	3432.823975	3389.362793	3677.509033	3920.175537	3487.746826
Cluster_03848	322.2742718	29.11525732	26482.06641	27549.49219	28456.10547	31122.49609	32073.96484
Cluster_03849	322.2744797	34.23556178	64038.55469	81979.52344	75233.05469	78521.67969	80711.74219
Cluster_03850	322.2710082	32.86614839	2217.942139	2611.489502	2755.458008	2613.043457	2439.404297
Cluster_03853	323.1451192	1.496195151	620.072876	612.921875	618.6422729	586.7055054	578.6663208
Cluster_03854	323.1461813	20.15726455	607.0511475	784.763855	792.5377197	792.862915	881.8538208
Cluster_03856	323.2215722	24.33115959	3380.356689	3405.558594	3597.430908	3651.900146	4019.168457
Cluster_03857	323.219171	34.33309244	1529.003906	2521.189697	1770.293823	2156.186279	2062.416748
Cluster_03861	324.0654139	6.916305026	2044.275024	1623.872803	1467.123535	1213.005371	1073.315063
Cluster_03867	324.2898965	30.76684477	26311.68359	27955.66992	29480.02539	30651.16016	32626.30859
Cluster_03868	324.2899764	36.13748444	30603.72852	27892.09375	26465.30273	30122.58008	32839.47266
Cluster_03869	324.2895623	37.4548281	5563.337891	5151.927734	4876.23584	5006.192871	5307.602539
Cluster_03871	324.2978199	32.26763871	4483.427734	5479.099609	5200.273438	5595.932129	5311.779297
Cluster_03872	324.2989508	37.45490636	1139.852173	1152.117432	1381.902832	1222.167236	1273.31897
Cluster_03874	325.0428638	1.484058431	5690.368652	6093.047363	5583.670898	5791.872559	5992.994141
Cluster_03876	325.1130976	1.4632062	15168.26465	15434.52441	15365.39844	15264.41309	16079.29492
Cluster_03877	325.1121176	14.50300647	3980.300537	4243.445801	3919.436035	4314.203125	3724.703125
Cluster_03880	325.1622013	13.59352796	24851.6543	24137.10547	23049.57227	20722.74805	22464.02539
Cluster_03884	325.2141271	32.86360546	67713.59375	127544.0078	90258.4375	104037.2188	102294.3984
Cluster_03887	325.2371281	23.33134026	2708.82666	2753.744629	2782.38501	2888.496094	2951.425049
Cluster_03888	325.2372915	25.07606205	3952.827393	4751.011719	4336.446777	4788.524902	4905.700195
Cluster_03889	325.2712452	36.42541069	1984.747681	1676.186279	1222.183472	1440.380005	2081.300537
Cluster_03890	325.2735945	23.00378866	796.7913208	896.7755737	903.454834	747.5651855	855.3690796
Cluster_03891	325.2735449	25.80201335	3042.655762	3176.569092	3058.472656	2855.181152	3006.293457
Cluster_03892	325.2738048	26.77777838	1115.570801	971.2432861	1038.034302	1239.404663	1267.533691
Cluster_03893	325.3098962	34.7088181	1310.358276	1575.605103	1343.897949	1576.056641	1671.782837
Cluster_03894	325.309953	28.74482835	913.1499023	792.8401489	729.5366821	995.7634277	781.0011597
Cluster_03896	326.1344201	2.309094924	1076.938354	1322.707031	1282.247925	1415.317749	1636.083862
